FieldID,MachineType,Area,Circumference,MCS,Span,CoA,NControlPoints,IsFullArc,DateFolder,AD
2404341,Agility,34.65335164835165,55.853626373626376,0.112036,16.048931405329977,0.6204315439886045,91,0,2023-12-19,76.3
2404183,Agility,22.430833333333332,34.28377777777777,0.216004,9.840362440541465,0.6542695930047902,180,1,2023-12-19,92.0
2404235,Agility,12.753277777777779,26.413555555555558,0.155786,6.481425427256089,0.48283078553941156,180,1,2023-12-19,84.8
2404262,Agility,88.28158333333332,61.60455555555556,0.345226,16.361708579681096,1.4330366080430557,180,1,2023-12-19,97.9
2404188,TrueBeam,24.988,29.245,0.31297,8.920562408235167,0.8544366558386048,180,1,2023-12-19,99.1
2404184,Agility,28.9128125,38.980000000000004,0.441763,10.412542170922848,0.7417345433555669,16,0,2023-12-19,97.2
2404238,Agility,10.719847328244272,22.705801526717558,0.060636,6.626044972549794,0.47211930905105454,131,0,2023-12-19,70.7
2404015,Agility,31.97274647887324,46.85521126760563,0.215015,15.025638643979269,0.6823733286841093,71,0,2023-12-19,91.4
2404275,Agility,22.000999999999998,24.974333333333334,0.320036,6.347580095228021,0.8809444362879222,180,1,2023-12-19,94.0
2409604,Agility,32.197722222222225,47.287000000000006,0.251723,12.818940890451948,0.6809000829450425,180,1,2024-01-15,88.9
2409560,Agility,33.92155737704918,39.28032786885247,0.356595,10.403826596648083,0.863576228037227,61,0,2024-01-15,95.0
2407010,Agility,60.78955555555555,59.27422222222223,0.260807,15.827289951053299,1.0255647948892903,180,1,2024-01-15,93.7
2409408,Agility,50.399499999999996,66.20011111111111,0.184098,16.956416891549587,0.7613204744537185,180,1,2024-01-15,69.5
